year,month,week,dweek,SAN JOSE,ALAJUELA,HEREDIA,SAN CARLOS,PUNTARENAS,DESAMPARADOS,CARTAGO,PEREZ ZELEDON,POCOCI,MONTES DE OCA,LIBERIA,GOICOECHEA,LIMON,SANTA CRUZ,GARABITO,SIQUIRRES,SAN RAMON,NICOYA,QUEPOS,CURRIDABAT,TURRIALBA,LA UNION,TIBAS,OSA,TALAMANCA,ESCAZU,SARAPIQUI,MATINA,CORREDORES,ALAJUELITA,GOLFITO,MORAVIA,UPALA,GRECIA,SANTA ANA,SAN RAFAEL,GUACIMO,VASQUEZ DE CORONADO,CARRILLO,SANTO DOMINGO,OROTINA,BUENOS AIRES,ASERRI,PARAISO,COTO BRUS,PARRITA,BARVA,ESPARZA,LOS CHILES,BELEN,EL GUARCO,SANTA BARBARA,OREAMUNO,PURISCAL,SAN PABLO,PALMARES,ATENAS,FLORES,NARANJO,CANAS,POAS,BAGACES,LA CRUZ,MORA,ABANGARES,TILARAN,SAN ISIDRO,GUATUSO,JIMENEZ,MONTES DE ORO,TARRAZU,ALVARADO,ACOSTA,LEON CORTES,SAN MATEO,VALVERDE VEGA,RIO CUARTO,NANDAYURE,HOJANCHA,TURRUBARES,ZARCERO,DOTA,MONTEVERDE
2021,7,27,0,19.0,4.0,3.0,3.0,6.0,2.0,3.0,3.0,12.0,1.0,2.0,4.0,3.0,4.0,0.0,4.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7,27,1,14.0,7.0,1.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,1.0,5.0,4.0,4.0,2.0,4.0,0.0,1.0,6.0,0.0,4.0,2.0,5.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,7,27,2,13.0,3.0,3.0,1.0,1.0,5.0,1.0,3.0,1.0,2.0,5.0,1.0,3.0,2.0,6.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021,7,27,3,23.0,4.0,7.0,1.0,3.0,6.0,5.0,3.0,2.0,1.0,1.0,4.0,7.0,2.0,3.0,1.0,4.0,2.0,1.0,5.0,1.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,7,27,4,17.0,9.0,2.0,1.0,3.0,5.0,1.0,2.0,7.0,4.0,1.0,9.0,1.0,2.0,3.0,3.0,4.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,6.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7,27,5,20.0,7.0,4.0,1.0,0.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,1.0,6.0,5.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,7,27,6,12.0,8.0,5.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,7,28,0,16.0,4.0,2.0,7.0,3.0,6.0,3.0,5.0,11.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,7,28,1,22.0,7.0,4.0,1.0,2.0,3.0,3.0,8.0,5.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7,28,2,20.0,6.0,5.0,3.0,4.0,1.0,4.0,6.0,5.0,0.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7,28,3,24.0,3.0,3.0,2.0,4.0,1.0,2.0,3.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,4.0,4.0,2.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2021,7,28,4,25.0,9.0,3.0,4.0,6.0,6.0,1.0,2.0,1.0,1.0,4.0,2.0,3.0,5.0,1.0,0.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,7,28,5,19.0,6.0,4.0,8.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7,28,6,6.0,7.0,1.0,2.0,5.0,1.0,2.0,4.0,5.0,1.0,6.0,0.0,2.0,1.0,5.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021,7,29,0,18.0,4.0,0.0,7.0,4.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,6.0,1.0,1.0,0.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2021,7,29,1,15.0,8.0,3.0,3.0,8.0,4.0,3.0,3.0,1.0,4.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,7.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7,29,2,19.0,10.0,0.0,4.0,3.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2021,7,29,3,24.0,11.0,5.0,3.0,1.0,3.0,3.0,6.0,5.0,2.0,3.0,1.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021,7,29,4,24.0,3.0,4.0,7.0,9.0,3.0,1.0,2.0,4.0,2.0,5.0,5.0,7.0,1.0,1.0,0.0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,4.0,0.0,2.0,2.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2021,7,29,5,33.0,6.0,0.0,3.0,5.0,3.0,4.0,3.0,3.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,5.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,3.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2021,7,29,6,18.0,6.0,2.0,1.0,6.0,5.0,3.0,4.0,1.0,0.0,4.0,2.0,6.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,7,30,0,16.0,3.0,4.0,2.0,4.0,2.0,7.0,7.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2021,7,30,1,16.0,6.0,3.0,8.0,5.0,1.0,1.0,5.0,4.0,0.0,6.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
2021,7,30,2,25.0,8.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,6.0,6.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,7,30,3,19.0,5.0,3.0,2.0,3.0,7.0,1.0,9.0,4.0,0.0,1.0,9.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021,7,30,4,30.0,5.0,5.0,3.0,11.0,5.0,3.0,2.0,5.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,4.0,0.0,3.0,0.0,4.0,0.0,3.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,7,30,5,21.0,7.0,5.0,3.0,7.0,9.0,1.0,4.0,4.0,6.0,2.0,3.0,0.0,2.0,4.0,2.0,4.0,4.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,8,30,6,13.0,7.0,6.0,2.0,4.0,3.0,1.0,3.0,3.0,0.0,4.0,1.0,1.0,4.0,2.0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,8,31,0,13.0,5.0,5.0,5.0,6.0,4.0,4.0,3.0,4.0,3.0,0.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,31,1,18.0,7.0,4.0,2.0,7.0,3.0,4.0,2.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,31,2,16.0,4.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021,8,31,3,22.0,7.0,4.0,3.0,4.0,1.0,0.0,3.0,2.0,1.0,7.0,2.0,3.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,31,4,15.0,11.0,2.0,3.0,6.0,3.0,2.0,8.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2021,8,31,5,31.0,7.0,0.0,4.0,3.0,2.0,2.0,2.0,0.0,1.0,5.0,1.0,3.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,31,6,25.0,6.0,5.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2021,8,32,0,24.0,4.0,3.0,6.0,3.0,7.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2021,8,32,1,11.0,5.0,0.0,2.0,5.0,4.0,4.0,1.0,6.0,3.0,7.0,5.0,1.0,1.0,1.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,32,2,15.0,8.0,2.0,6.0,1.0,0.0,4.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,8,32,3,24.0,5.0,3.0,3.0,2.0,4.0,3.0,7.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,5.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
